                                 Experiment        Metric  File     Value                       Model             CNN          RNN
956        Evaluation-EfficientNetB0_BiLSTM   F1-Score-LP     2  0.680412       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
957        Evaluation-EfficientNetB0_BiLSTM   F1-Score-LP     3  0.586957       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
958        Evaluation-EfficientNetB0_BiLSTM   F1-Score-LP     4  0.601942       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
959        Evaluation-EfficientNetB0_BiLSTM   F1-Score-LP     5  0.673267       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
960        Evaluation-EfficientNetB0_BiLSTM  F1-Score-ACF     1  0.587156       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
961        Evaluation-EfficientNetB0_BiLSTM  F1-Score-ACF     2  0.500000       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
962        Evaluation-EfficientNetB0_BiLSTM  F1-Score-ACF     3  0.454545       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
963        Evaluation-EfficientNetB0_BiLSTM  F1-Score-ACF     4  0.582524       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
964        Evaluation-EfficientNetB0_BiLSTM  F1-Score-ACF     5  0.600000       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
965        Evaluation-EfficientNetB0_BiLSTM   F1-Score-VS     1  0.828829       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
966        Evaluation-EfficientNetB0_BiLSTM   F1-Score-VS     2  0.851485       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
967        Evaluation-EfficientNetB0_BiLSTM   F1-Score-VS     3  0.807339       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
968        Evaluation-EfficientNetB0_BiLSTM   F1-Score-VS     4  0.709677       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
969        Evaluation-EfficientNetB0_BiLSTM   F1-Score-VS     5  0.875000       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
970        Evaluation-EfficientNetB0_BiLSTM   F1-Score-TA     1  0.703125       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
971        Evaluation-EfficientNetB0_BiLSTM   F1-Score-TA     2  0.513274       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
972        Evaluation-EfficientNetB0_BiLSTM   F1-Score-TA     3  0.574257       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
973        Evaluation-EfficientNetB0_BiLSTM   F1-Score-TA     4  0.622951       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
974        Evaluation-EfficientNetB0_BiLSTM   F1-Score-TA     5  0.683761       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
975        Evaluation-EfficientNetB0_BiLSTM      F1-Score     1  0.742269       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
976        Evaluation-EfficientNetB0_BiLSTM      F1-Score     2  0.679450       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
977        Evaluation-EfficientNetB0_BiLSTM      F1-Score     3  0.677861       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
978        Evaluation-EfficientNetB0_BiLSTM      F1-Score     4  0.648832       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
979        Evaluation-EfficientNetB0_BiLSTM      F1-Score     5  0.692395       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
980           Evaluation-EfficientNetB0_GRU  F1-Score-Idl     1  0.647059          EfficientNetB0-GRU  EfficientNetB0          GRU
981           Evaluation-EfficientNetB0_GRU  F1-Score-Idl     2  0.550000          EfficientNetB0-GRU  EfficientNetB0          GRU
982           Evaluation-EfficientNetB0_GRU  F1-Score-Idl     3  0.660194          EfficientNetB0-GRU  EfficientNetB0          GRU
983           Evaluation-EfficientNetB0_GRU  F1-Score-Idl     4  0.618182          EfficientNetB0-GRU  EfficientNetB0          GRU
984           Evaluation-EfficientNetB0_GRU  F1-Score-Idl     5  0.535714          EfficientNetB0-GRU  EfficientNetB0          GRU
985           Evaluation-EfficientNetB0_GRU  F1-Score-Inc     1  0.746032          EfficientNetB0-GRU  EfficientNetB0          GRU
986           Evaluation-EfficientNetB0_GRU  F1-Score-Inc     2  0.785047          EfficientNetB0-GRU  EfficientNetB0          GRU
987           Evaluation-EfficientNetB0_GRU  F1-Score-Inc     3  0.728972          EfficientNetB0-GRU  EfficientNetB0          GRU
988           Evaluation-EfficientNetB0_GRU  F1-Score-Inc     4  0.771930          EfficientNetB0-GRU  EfficientNetB0          GRU
989           Evaluation-EfficientNetB0_GRU  F1-Score-Inc     5  0.704225          EfficientNetB0-GRU  EfficientNetB0          GRU
990           Evaluation-EfficientNetB0_GRU  F1-Score-Vis     1  0.616667          EfficientNetB0-GRU  EfficientNetB0          GRU
991           Evaluation-EfficientNetB0_GRU  F1-Score-Vis     2  0.504673          EfficientNetB0-GRU  EfficientNetB0          GRU
992           Evaluation-EfficientNetB0_GRU  F1-Score-Vis     3  0.588235          EfficientNetB0-GRU  EfficientNetB0          GRU
993           Evaluation-EfficientNetB0_GRU  F1-Score-Vis     4  0.640777          EfficientNetB0-GRU  EfficientNetB0          GRU
994           Evaluation-EfficientNetB0_GRU  F1-Score-Vis     5  0.660714          EfficientNetB0-GRU  EfficientNetB0          GRU
995           Evaluation-EfficientNetB0_GRU  F1-Score-Cap     1  0.690265          EfficientNetB0-GRU  EfficientNetB0          GRU
996           Evaluation-EfficientNetB0_GRU  F1-Score-Cap     2  0.681818          EfficientNetB0-GRU  EfficientNetB0          GRU
997           Evaluation-EfficientNetB0_GRU  F1-Score-Cap     3  0.747253          EfficientNetB0-GRU  EfficientNetB0          GRU
998           Evaluation-EfficientNetB0_GRU  F1-Score-Cap     4  0.690265          EfficientNetB0-GRU  EfficientNetB0          GRU
999           Evaluation-EfficientNetB0_GRU  F1-Score-Cap     5  0.697248          EfficientNetB0-GRU  EfficientNetB0          GRU
1000          Evaluation-EfficientNetB0_GRU  F1-Score-Hyd     1  0.725490          EfficientNetB0-GRU  EfficientNetB0          GRU
1001          Evaluation-EfficientNetB0_GRU  F1-Score-Hyd     2  0.697248          EfficientNetB0-GRU  EfficientNetB0          GRU
1002          Evaluation-EfficientNetB0_GRU  F1-Score-Hyd     3  0.772277          EfficientNetB0-GRU  EfficientNetB0          GRU
1003          Evaluation-EfficientNetB0_GRU  F1-Score-Hyd     4  0.736000          EfficientNetB0-GRU  EfficientNetB0          GRU
1004          Evaluation-EfficientNetB0_GRU  F1-Score-Hyd     5  0.540000          EfficientNetB0-GRU  EfficientNetB0          GRU
1005          Evaluation-EfficientNetB0_GRU  F1-Score-Pha     1  0.870370          EfficientNetB0-GRU  EfficientNetB0          GRU
1006          Evaluation-EfficientNetB0_GRU  F1-Score-Pha     2  0.825688          EfficientNetB0-GRU  EfficientNetB0          GRU
1007          Evaluation-EfficientNetB0_GRU  F1-Score-Pha     3  0.747475          EfficientNetB0-GRU  EfficientNetB0          GRU
1008          Evaluation-EfficientNetB0_GRU  F1-Score-Pha     4  0.800000          EfficientNetB0-GRU  EfficientNetB0          GRU
1009          Evaluation-EfficientNetB0_GRU  F1-Score-Pha     5  0.800000          EfficientNetB0-GRU  EfficientNetB0          GRU
1010          Evaluation-EfficientNetB0_GRU   F1-Score-IA     1  0.754717          EfficientNetB0-GRU  EfficientNetB0          GRU
1011          Evaluation-EfficientNetB0_GRU   F1-Score-IA     2  0.776699          EfficientNetB0-GRU  EfficientNetB0          GRU
1012          Evaluation-EfficientNetB0_GRU   F1-Score-IA     3  0.653061          EfficientNetB0-GRU  EfficientNetB0          GRU
1013          Evaluation-EfficientNetB0_GRU   F1-Score-IA     4  0.606061          EfficientNetB0-GRU  EfficientNetB0          GRU
1014          Evaluation-EfficientNetB0_GRU   F1-Score-IA     5  0.706897          EfficientNetB0-GRU  EfficientNetB0          GRU
1015          Evaluation-EfficientNetB0_GRU   F1-Score-CP     1  0.654206          EfficientNetB0-GRU  EfficientNetB0          GRU
1016          Evaluation-EfficientNetB0_GRU   F1-Score-CP     2  0.596154          EfficientNetB0-GRU  EfficientNetB0          GRU
1017          Evaluation-EfficientNetB0_GRU   F1-Score-CP     3  0.609375          EfficientNetB0-GRU  EfficientNetB0          GRU
1018          Evaluation-EfficientNetB0_GRU   F1-Score-CP     4  0.639344          EfficientNetB0-GRU  EfficientNetB0          GRU
1019          Evaluation-EfficientNetB0_GRU   F1-Score-CP     5  0.689076          EfficientNetB0-GRU  EfficientNetB0          GRU
1020          Evaluation-EfficientNetB0_GRU   F1-Score-LI     1  0.718447          EfficientNetB0-GRU  EfficientNetB0          GRU
1021          Evaluation-EfficientNetB0_GRU   F1-Score-LI     2  0.851485          EfficientNetB0-GRU  EfficientNetB0          GRU
1022          Evaluation-EfficientNetB0_GRU   F1-Score-LI     3  0.613636          EfficientNetB0-GRU  EfficientNetB0          GRU
1023          Evaluation-EfficientNetB0_GRU   F1-Score-LI     4  0.695652          EfficientNetB0-GRU  EfficientNetB0          GRU
1024          Evaluation-EfficientNetB0_GRU   F1-Score-LI     5  0.693878          EfficientNetB0-GRU  EfficientNetB0          GRU
1025          Evaluation-EfficientNetB0_GRU   F1-Score-LP     1  0.621359          EfficientNetB0-GRU  EfficientNetB0          GRU
1026          Evaluation-EfficientNetB0_GRU   F1-Score-LP     2  0.621359          EfficientNetB0-GRU  EfficientNetB0          GRU
1027          Evaluation-EfficientNetB0_GRU   F1-Score-LP     3  0.597938          EfficientNetB0-GRU  EfficientNetB0          GRU
1028          Evaluation-EfficientNetB0_GRU   F1-Score-LP     4  0.666667          EfficientNetB0-GRU  EfficientNetB0          GRU
1029          Evaluation-EfficientNetB0_GRU   F1-Score-LP     5  0.645161          EfficientNetB0-GRU  EfficientNetB0          GRU
1030          Evaluation-EfficientNetB0_GRU  F1-Score-ACF     1  0.530973          EfficientNetB0-GRU  EfficientNetB0          GRU
1031          Evaluation-EfficientNetB0_GRU  F1-Score-ACF     2  0.468468          EfficientNetB0-GRU  EfficientNetB0          GRU
1032          Evaluation-EfficientNetB0_GRU  F1-Score-ACF     3  0.519231          EfficientNetB0-GRU  EfficientNetB0          GRU
1033          Evaluation-EfficientNetB0_GRU  F1-Score-ACF     4  0.535714          EfficientNetB0-GRU  EfficientNetB0          GRU
1034          Evaluation-EfficientNetB0_GRU  F1-Score-ACF     5  0.458333          EfficientNetB0-GRU  EfficientNetB0          GRU
1035          Evaluation-EfficientNetB0_GRU   F1-Score-VS     1  0.836066          EfficientNetB0-GRU  EfficientNetB0          GRU
1036          Evaluation-EfficientNetB0_GRU   F1-Score-VS     2  0.820000          EfficientNetB0-GRU  EfficientNetB0          GRU
1037          Evaluation-EfficientNetB0_GRU   F1-Score-VS     3  0.745763          EfficientNetB0-GRU  EfficientNetB0          GRU
1038          Evaluation-EfficientNetB0_GRU   F1-Score-VS     4  0.769231          EfficientNetB0-GRU  EfficientNetB0          GRU
1039          Evaluation-EfficientNetB0_GRU   F1-Score-VS     5  0.840336          EfficientNetB0-GRU  EfficientNetB0          GRU
1040          Evaluation-EfficientNetB0_GRU   F1-Score-TA     1  0.580153          EfficientNetB0-GRU  EfficientNetB0          GRU
1041          Evaluation-EfficientNetB0_GRU   F1-Score-TA     2  0.586207          EfficientNetB0-GRU  EfficientNetB0          GRU
1042          Evaluation-EfficientNetB0_GRU   F1-Score-TA     3  0.533333          EfficientNetB0-GRU  EfficientNetB0          GRU
1043          Evaluation-EfficientNetB0_GRU   F1-Score-TA     4  0.616822          EfficientNetB0-GRU  EfficientNetB0          GRU
1044          Evaluation-EfficientNetB0_GRU   F1-Score-TA     5  0.653846          EfficientNetB0-GRU  EfficientNetB0          GRU
1045          Evaluation-EfficientNetB0_GRU      F1-Score     1  0.691677          EfficientNetB0-GRU  EfficientNetB0          GRU
1046          Evaluation-EfficientNetB0_GRU      F1-Score     2  0.674219          EfficientNetB0-GRU  EfficientNetB0          GRU
1047          Evaluation-EfficientNetB0_GRU      F1-Score     3  0.655134          EfficientNetB0-GRU  EfficientNetB0          GRU
1048          Evaluation-EfficientNetB0_GRU      F1-Score     4  0.675896          EfficientNetB0-GRU  EfficientNetB0          GRU
1049          Evaluation-EfficientNetB0_GRU      F1-Score     5  0.663494          EfficientNetB0-GRU  EfficientNetB0          GRU
1050         Evaluation-EfficientNetB0_LSTM  F1-Score-Idl     1  0.640000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1051         Evaluation-EfficientNetB0_LSTM  F1-Score-Idl     2  0.607407         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1052         Evaluation-EfficientNetB0_LSTM  F1-Score-Idl     3  0.566372         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1053         Evaluation-EfficientNetB0_LSTM  F1-Score-Idl     4  0.576271         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1054         Evaluation-EfficientNetB0_LSTM  F1-Score-Idl     5  0.458716         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1055         Evaluation-EfficientNetB0_LSTM  F1-Score-Inc     1  0.800000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1056         Evaluation-EfficientNetB0_LSTM  F1-Score-Inc     2  0.761905         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1057         Evaluation-EfficientNetB0_LSTM  F1-Score-Inc     3  0.800000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1058         Evaluation-EfficientNetB0_LSTM  F1-Score-Inc     4  0.766355         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1059         Evaluation-EfficientNetB0_LSTM  F1-Score-Inc     5  0.688312         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1060         Evaluation-EfficientNetB0_LSTM  F1-Score-Vis     1  0.610526         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1061         Evaluation-EfficientNetB0_LSTM  F1-Score-Vis     2  0.309859         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1062         Evaluation-EfficientNetB0_LSTM  F1-Score-Vis     3  0.590909         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1063         Evaluation-EfficientNetB0_LSTM  F1-Score-Vis     4  0.589474         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1064         Evaluation-EfficientNetB0_LSTM  F1-Score-Vis     5  0.500000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1065         Evaluation-EfficientNetB0_LSTM  F1-Score-Cap     1  0.766355         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1066         Evaluation-EfficientNetB0_LSTM  F1-Score-Cap     2  0.610526         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1067         Evaluation-EfficientNetB0_LSTM  F1-Score-Cap     3  0.738095         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1068         Evaluation-EfficientNetB0_LSTM  F1-Score-Cap     4  0.673077         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1069         Evaluation-EfficientNetB0_LSTM  F1-Score-Cap     5  0.680000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1070         Evaluation-EfficientNetB0_LSTM  F1-Score-Hyd     1  0.773585         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1071         Evaluation-EfficientNetB0_LSTM  F1-Score-Hyd     2  0.660870         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1072         Evaluation-EfficientNetB0_LSTM  F1-Score-Hyd     3  0.695652         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1073         Evaluation-EfficientNetB0_LSTM  F1-Score-Hyd     4  0.661765         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1074         Evaluation-EfficientNetB0_LSTM  F1-Score-Hyd     5  0.571429         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1075         Evaluation-EfficientNetB0_LSTM  F1-Score-Pha     1  0.820000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1076         Evaluation-EfficientNetB0_LSTM  F1-Score-Pha     2  0.800000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1077         Evaluation-EfficientNetB0_LSTM  F1-Score-Pha     3  0.777778         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1078         Evaluation-EfficientNetB0_LSTM  F1-Score-Pha     4  0.834951         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1079         Evaluation-EfficientNetB0_LSTM  F1-Score-Pha     5  0.830189         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1080         Evaluation-EfficientNetB0_LSTM   F1-Score-IA     1  0.717949         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1081         Evaluation-EfficientNetB0_LSTM   F1-Score-IA     2  0.725490         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1082         Evaluation-EfficientNetB0_LSTM   F1-Score-IA     3  0.588235         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1083         Evaluation-EfficientNetB0_LSTM   F1-Score-IA     4  0.628571         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1084         Evaluation-EfficientNetB0_LSTM   F1-Score-IA     5  0.683761         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1085         Evaluation-EfficientNetB0_LSTM   F1-Score-CP     1  0.632479         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1086         Evaluation-EfficientNetB0_LSTM   F1-Score-CP     2  0.500000         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1087         Evaluation-EfficientNetB0_LSTM   F1-Score-CP     3  0.578947         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1088         Evaluation-EfficientNetB0_LSTM   F1-Score-CP     4  0.671756         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1089         Evaluation-EfficientNetB0_LSTM   F1-Score-CP     5  0.724138         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1090         Evaluation-EfficientNetB0_LSTM   F1-Score-LI     1  0.752294         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1091         Evaluation-EfficientNetB0_LSTM   F1-Score-LI     2  0.807339         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1092         Evaluation-EfficientNetB0_LSTM   F1-Score-LI     3  0.703297         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1093         Evaluation-EfficientNetB0_LSTM   F1-Score-LI     4  0.659574         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1094         Evaluation-EfficientNetB0_LSTM   F1-Score-LI     5  0.780952         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1095         Evaluation-EfficientNetB0_LSTM   F1-Score-LP     1  0.701031         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1096         Evaluation-EfficientNetB0_LSTM   F1-Score-LP     2  0.568966         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1097         Evaluation-EfficientNetB0_LSTM   F1-Score-LP     3  0.629630         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1098         Evaluation-EfficientNetB0_LSTM   F1-Score-LP     4  0.623853         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1099         Evaluation-EfficientNetB0_LSTM   F1-Score-LP     5  0.612245         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1100         Evaluation-EfficientNetB0_LSTM  F1-Score-ACF     1  0.448980         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1101         Evaluation-EfficientNetB0_LSTM  F1-Score-ACF     2  0.336449         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1102         Evaluation-EfficientNetB0_LSTM  F1-Score-ACF     3  0.471698         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1103         Evaluation-EfficientNetB0_LSTM  F1-Score-ACF     4  0.648148         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1104         Evaluation-EfficientNetB0_LSTM  F1-Score-ACF     5  0.573643         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1105         Evaluation-EfficientNetB0_LSTM   F1-Score-VS     1  0.810345         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1106         Evaluation-EfficientNetB0_LSTM   F1-Score-VS     2  0.823529         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1107         Evaluation-EfficientNetB0_LSTM   F1-Score-VS     3  0.702128         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1108         Evaluation-EfficientNetB0_LSTM   F1-Score-VS     4  0.769231         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1109         Evaluation-EfficientNetB0_LSTM   F1-Score-VS     5  0.820513         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1110         Evaluation-EfficientNetB0_LSTM   F1-Score-TA     1  0.577181         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1111         Evaluation-EfficientNetB0_LSTM   F1-Score-TA     2  0.409091         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1112         Evaluation-EfficientNetB0_LSTM   F1-Score-TA     3  0.477273         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1113         Evaluation-EfficientNetB0_LSTM   F1-Score-TA     4  0.672414         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1114         Evaluation-EfficientNetB0_LSTM   F1-Score-TA     5  0.597938         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1115         Evaluation-EfficientNetB0_LSTM      F1-Score     1  0.696210         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1116         Evaluation-EfficientNetB0_LSTM      F1-Score     2  0.609341         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1117         Evaluation-EfficientNetB0_LSTM      F1-Score     3  0.640001         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1118         Evaluation-EfficientNetB0_LSTM      F1-Score     4  0.675034         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1119         Evaluation-EfficientNetB0_LSTM      F1-Score     5  0.655526         EfficientNetB0-LSTM  EfficientNetB0         LSTM
1120   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Idl     1  0.693548   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1121   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Idl     2  0.666667   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1122   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Idl     3  0.553191   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1123   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Idl     4  0.616822   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1124   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Idl     5  0.589286   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1125   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Inc     1  0.800000   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1126   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Inc     2  0.708333   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1127   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Inc     3  0.867925   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1128   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Inc     4  0.766355   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1129   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Inc     5  0.800000   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1130   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Vis     1  0.632653   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1131   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Vis     2  0.468085   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1132   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Vis     3  0.660377   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1133   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Vis     4  0.596154   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1134   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Vis     5  0.635514   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1135   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Cap     1  0.722222   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1136   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Cap     2  0.561798   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1137   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Cap     3  0.747253   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1138   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Cap     4  0.756303   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1139   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Cap     5  0.718447   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1140   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Hyd     1  0.733333   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1141   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Hyd     2  0.683761   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1142   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Hyd     3  0.789474   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1143   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Hyd     4  0.645669   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1144   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Hyd     5  0.660550   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1145   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Pha     1  0.857143   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1146   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Pha     2  0.844828   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1147   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Pha     3  0.795918   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1148   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Pha     4  0.777778   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1149   Evaluation-EfficientNetB0_Mamba-best  F1-Score-Pha     5  0.905660   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1150   Evaluation-EfficientNetB0_Mamba-best   F1-Score-IA     1  0.790323   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1151   Evaluation-EfficientNetB0_Mamba-best   F1-Score-IA     2  0.757895   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1152   Evaluation-EfficientNetB0_Mamba-best   F1-Score-IA     3  0.694915   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1153   Evaluation-EfficientNetB0_Mamba-best   F1-Score-IA     4  0.523810   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1154   Evaluation-EfficientNetB0_Mamba-best   F1-Score-IA     5  0.666667   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1155   Evaluation-EfficientNetB0_Mamba-best   F1-Score-CP     1  0.735043   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1156   Evaluation-EfficientNetB0_Mamba-best   F1-Score-CP     2  0.680000   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1157   Evaluation-EfficientNetB0_Mamba-best   F1-Score-CP     3  0.494382   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1158   Evaluation-EfficientNetB0_Mamba-best   F1-Score-CP     4  0.619469   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1159   Evaluation-EfficientNetB0_Mamba-best   F1-Score-CP     5  0.775862   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1160   Evaluation-EfficientNetB0_Mamba-best   F1-Score-LI     1  0.859649   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
1161   Evaluation-EfficientNetB0_Mamba-best   F1-Score-LI     2  0.827586   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
